"ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","outcome","duration","launchyr","launchmo","avgpledge","log_goal","cat_goal","cat_dur","cat_dur2","cat_goal2"
931277068,"The Wedding Anniversary & """"""""Up-cycled"""""""" Jewelry Project","Other","Misc","USD","2014-08-04",300,"2014-07-29",31,"failed",3,"US",31,31,300,0,6,2014,7,10.33333,5.703782,"(4.9,5.9]","(0,10]","(0,10]",4
931478899,"Psyche","Other","Theater","GBP","2014-08-05",600,"2014-07-19",10,"failed",1,"GB",17.1,16.8,1008.25,0,17,2014,7,10,6.915971,"(6.9,7.9]","(10,20]","(10,20]",4
931499459,"Sotro - The Social Introducer - Japanese Translation","Apps","Technology","GBP","2014-08-10",240,"2014-07-11",0,"failed",0,"GB",0,0,400.56,0,30,2014,7,0,5.992864,"(5.9,6.9]","(29,30]","(29,30]",4
931649478,"Occur Longsleeves Winter 2014","Other","Misc","AUD","2014-08-26",4000,"2014-07-27",35,"failed",1,"AU",32.89,32.68,3735.18,0,30,2014,7,35,8.225551,"(7.9,8.9]","(29,30]","(29,30]",4
931742349,"Extreme Egg Meals","Other","Food","EUR","2014-08-07",50,"2014-07-08",0,"failed",0,"NL",0,0,66.94,0,30,2014,7,0,4.203797,"(3.9,4.9]","(29,30]","(29,30]",4
932015021,"Journey to Cucuteni, Romania. Symbols, Signs, Goddess Art.","Other","Misc","USD","2014-08-03",3000,"2014-07-04",3238,"successful",35,"US",3238,3238,3000,1,30,2014,7,92.51429,8.006368,"(7.9,8.9]","(29,30]","(29,30]",4
932083669,"Waterless Car Wash","Other","Technology","USD","2014-08-07",250000,"2014-07-08",6,"failed",2,"US",6,6,250000,0,30,2014,7,3,12.42922,"(11.9,20]","(29,30]","(29,30]",7
932210573,"Faded","Other","Misc","USD","2014-08-22",35000,"2014-07-23",0,"failed",0,"US",0,0,35000,0,30,2014,7,0,10.4631,"(9.9,10.9]","(29,30]","(29,30]",5
932311110,"Lucky Septapus: A Handmade Plush for Good Fortune","Other","Misc","USD","2014-08-13",75,"2014-07-14",1568,"successful",91,"US",1568,1568,75,1,30,2014,7,17.23077,4.317488,"(3.9,4.9]","(29,30]","(29,30]",4
932397737,"Curry Pie - Curry Pie-oneering","Other","Food","GBP","2014-08-14",500,"2014-07-24",533,"successful",27,"GB",909.83,889.58,834.5,1,21,2014,7,19.74074,6.726833,"(5.9,6.9]","(20,29]","(20,29]",4
932546935,"Homesteader Hub: Find Likeminded Folks Near You","Web","Technology","USD","2014-08-19",8000,"2014-07-13",2178,"failed",45,"US",2178,2178,8000,0,37,2014,7,48.4,8.987197,"(8.9,9.9]","(30,40]","(30,40]",4
93273822,"Mill and Leaf Gallery","Other","Misc","USD","2014-08-10",23000,"2014-07-11",23100,"successful",22,"US",23100,23100,23000,1,30,2014,7,1050,10.04325,"(9.9,10.9]","(29,30]","(29,30]",5
933208392,"a 21st century guy living in the 1800s","Other","Film & Video","USD","2014-08-24",10000,"2014-07-10",200,"failed",1,"US",200,200,10000,0,45,2014,7,200,9.21034,"(8.9,9.9]","(40,59]","(40,60]",4
933341246,"Ieindie studios","Other","Music","USD","2014-08-25",8000,"2014-07-11",0,"failed",0,"US",0,0,8000,0,45,2014,7,0,8.987197,"(8.9,9.9]","(40,59]","(40,60]",4
933421678,"Gwensday","Other","Misc","USD","2014-07-21",500,"2014-07-07",186,"failed",16,"US",186,186,500,0,14,2014,7,11.625,6.214608,"(5.9,6.9]","(10,20]","(10,20]",4
933433210,"Pizza Overload","Other","Food","USD","2014-07-31",50,"2014-07-08",5,"failed",1,"US",5,5,50,0,23,2014,7,5,3.912023,"(3.9,4.9]","(20,29]","(20,29]",4
933624861,"Drama City 3 Campaign…….Turn Dreams to Reality","Other","Music","USD","2014-08-16",12000,"2014-07-02",0,"failed",0,"US",0,0,12000,0,45,2014,7,0,9.392662,"(8.9,9.9]","(40,59]","(40,60]",4
933797716,"Fight the Fear","Hip-Hop","Music","USD","2014-08-22",8000,"2014-07-23",0,"failed",0,"US",0,0,8000,0,30,2014,7,0,8.987197,"(8.9,9.9]","(29,30]","(29,30]",4
933804083,"Breast Cancer Awareness - Always Have Hope","Other","Misc","USD","2014-08-29",2000,"2014-07-30",10,"failed",1,"US",10,10,2000,0,30,2014,7,10,7.600902,"(6.9,7.9]","(29,30]","(29,30]",4
934147044,"Zombie Uprising- The story of the 'Survivors?' (Canceled)","Other","Misc","GBP","2014-08-06",1600,"2014-07-07",1,"canceled",1,"GB",1.72,1.68,2688.67,0,30,2014,7,1,7.896802,"(6.9,7.9]","(29,30]","(29,30]",4
934191170,"Ascendancy: The Game of Warring Factions","Tabletop Games","Misc","USD","2014-08-14",8000,"2014-07-15",1879.01,"failed",27,"US",1879.01,1879.01,8000,0,30,2014,7,69.59296,8.987197,"(8.9,9.9]","(29,30]","(29,30]",4
934246119,"PROOF OF LYFE","Other","Music","USD","2014-08-24",58000,"2014-07-25",0,"failed",0,"US",0,0,58000,0,30,2014,7,0,10.9682,"(10.9,11.9]","(29,30]","(29,30]",5
934487832,"Sweet Babu - Slow Cooked Meats and Sweet Treats","Other","Food","USD","2014-08-17",2000,"2014-07-23",2790,"successful",37,"US",2790,2790,2000,1,25,2014,7,75.40541,7.600902,"(6.9,7.9]","(20,29]","(20,29]",4
934781882,"The Adventures of Socky","Other","Misc","USD","2014-08-13",3000,"2014-07-14",25,"failed",1,"US",25,25,3000,0,30,2014,7,25,8.006368,"(7.9,8.9]","(29,30]","(29,30]",4
934819007,"MakeBus Mobile Makerspace","Other","Technology","USD","2014-08-28",10000,"2014-07-29",1545,"failed",31,"US",1545,1545,10000,0,30,2014,7,49.83871,9.21034,"(8.9,9.9]","(29,30]","(29,30]",4
934886052,"shopbake.com, your online bakery marketplace.","Web","Technology","CAD","2014-08-21",20000,"2014-07-22",200,"failed",2,"CA",186.28,182.53,18253.17,0,30,2014,7,100,9.812094,"(8.9,9.9]","(29,30]","(29,30]",4
935030358,"Solar Hot Tub Kit - designs for distribution and accessories","Hardware","Technology","USD","2014-08-07",275000,"2014-07-08",0,"failed",0,"US",0,0,275000,0,30,2014,7,0,12.52453,"(11.9,20]","(29,30]","(29,30]",7
935130156,"Improved mobile apps for PennantChase.com","Other","Misc","USD","2014-08-14",15000,"2014-07-15",25,"failed",1,"US",25,25,15000,0,30,2014,7,25,9.615805,"(8.9,9.9]","(29,30]","(29,30]",4
935233767,"Knot Bad Woodwork","Other","Misc","USD","2014-08-27",1500,"2014-07-28",131,"failed",5,"US",131,131,1500,0,30,2014,7,26.2,7.31322,"(6.9,7.9]","(29,30]","(29,30]",4
935291196,"A Military Father's Guide to Autism","Other","Misc","USD","2014-08-16",3000,"2014-07-28",111,"failed",8,"US",111,111,3000,0,19,2014,7,13.875,8.006368,"(7.9,8.9]","(10,20]","(10,20]",4
935297780,"SAVE A DANCE!","Other","Dance","USD","2014-08-24",43000,"2014-07-24",46270.09,"successful",214,"US",46270.09,46270.09,43000,1,31,2014,7,216.2154,10.66896,"(9.9,10.9]","(30,40]","(30,40]",5
936105454,"Extreme Cakes!","Other","Food","USD","2014-08-15",100,"2014-07-16",55,"failed",2,"US",55,55,100,0,30,2014,7,27.5,4.60517,"(3.9,4.9]","(29,30]","(29,30]",4
936204106,"Sonic Shark Deterrent: ORCA (Canceled)","Other","Technology","USD","2014-08-18",175000,"2014-07-11",26992,"canceled",115,"US",26992,26992,175000,0,38,2014,7,234.713,12.07254,"(11.9,20]","(30,40]","(30,40]",7
936209266,"Teeny Weenys","Food Trucks","Food","USD","2014-08-27",30000,"2014-07-28",0,"failed",0,"US",0,0,30000,0,30,2014,7,0,10.30895,"(9.9,10.9]","(29,30]","(29,30]",5
936477666,"Commission Painting Service - Business Start-Up","Tabletop Games","Misc","GBP","2014-09-19",1000,"2014-07-21",41,"failed",3,"GB",69.59,67,1634.07,0,60,2014,7,13.66667,7.398829,"(6.9,7.9]","(59,60]","(40,60]",4
936534617,"Writing a song for my wife","Other","Music","USD","2014-08-14",25,"2014-07-15",0,"failed",0,"US",0,0,25,0,30,2014,7,0,3.218876,"(2.9,3.9]","(29,30]","(29,30]",4
936649860,"Let's Eat The World!!! (Peter's New Career)","Other","Food","USD","2014-08-28",1000,"2014-07-29",29,"failed",3,"US",29,29,1000,0,30,2014,7,9.666667,6.907755,"(6.9,7.9]","(29,30]","(29,30]",4
93714445,"GPtees On The Move","Other","Misc","USD","2014-08-08",500,"2014-07-09",0,"failed",0,"US",0,0,500,0,30,2014,7,0,6.214608,"(5.9,6.9]","(29,30]","(29,30]",4
937421614,"50 Bridges","Other","Misc","USD","2014-07-30",13000,"2014-07-09",225,"failed",8,"US",225,225,13000,0,21,2014,7,28.125,9.472705,"(8.9,9.9]","(20,29]","(20,29]",4
937602017,"Professional Camera Kickstarter","Other","Photography","CAD","2014-08-11",2399,"2014-07-12",5,"failed",1,"CA",4.7,4.59,2200.92,0,30,2014,7,5,7.696631,"(6.9,7.9]","(29,30]","(29,30]",4
9376043,"The """"""""Orthos"""""""" by Lew & Huey Watch Company","Product Design","Misc","USD","2014-09-20",10000,"2014-07-22",12156,"successful",39,"US",12156,12156,10000,1,60,2014,7,311.6923,9.21034,"(8.9,9.9]","(59,60]","(40,60]",4
937726430,"The Turd That Trapped The Fart (Canceled)","Other","Misc","USD","2014-08-29",1000,"2014-07-30",0,"canceled",0,"US",0,0,1000,0,30,2014,7,0,6.907755,"(6.9,7.9]","(29,30]","(29,30]",4
93780539,"Eighteen Months- A Love Story Interrupted","Plays","Theater","CAD","2014-09-14",9500,"2014-07-16",0,"failed",0,"CA",0,0,8653.67,0,60,2014,7,0,9.065739,"(8.9,9.9]","(59,60]","(40,60]",4
937967291,"SYM-on","Other","Technology","GBP","2014-08-17",25000,"2014-07-18",0,"failed",0,"GB",0,0,41443.56,0,30,2014,7,0,10.63209,"(9.9,10.9]","(29,30]","(29,30]",5
938390675,"Bringing Majestic Vistas to Our Everyday Lives","Public Art","Misc","USD","2014-08-13",2000,"2014-07-14",0,"failed",0,"US",0,0,2000,0,30,2014,7,0,7.600902,"(6.9,7.9]","(29,30]","(29,30]",4
938891673,"MINI AUDIO Mi™ Bluetooth Speaker - Portable Sound Redesigned","Product Design","Misc","GBP","2014-08-15",10000,"2014-07-15",21225,"suspended",398,"GB",36332.48,35424.59,16690.03,0,31,2014,7,53.32915,9.722567,"(8.9,9.9]","(30,40]","(30,40]",4
938967902,"Aerial Photography for Real Estate and Beyond","Other","Photography","USD","2014-08-25",1500,"2014-07-11",0,"failed",0,"US",0,0,1500,0,45,2014,7,0,7.31322,"(6.9,7.9]","(40,59]","(40,60]",4
939031442,"Swim Free","Product Design","Misc","USD","2014-08-14",1000,"2014-07-15",121,"failed",5,"US",121,121,1000,0,30,2014,7,24.2,6.907755,"(6.9,7.9]","(29,30]","(29,30]",4
939073615,"Quantum Pineapple Inside-Out Cake (Canceled)","Other","Food","USD","2014-08-09",50,"2014-07-10",25,"canceled",2,"US",25,25,50,0,30,2014,7,12.5,3.912023,"(3.9,4.9]","(29,30]","(29,30]",4
939233029,"""""""""Welcome..."""""""" Illustrated Children's Adventure Story Scroll","Other","Misc","USD","2014-08-04",20000,"2014-07-04",660,"canceled",9,"US",660,660,20000,0,31,2014,7,73.33333,9.903488,"(9.9,10.9]","(30,40]","(30,40]",4
939452080,"All In Educational Resource (Canceled)","Other","Misc","CAD","2014-08-09",5500,"2014-07-10",195,"canceled",5,"CA",182.6,178.9,5045.87,0,30,2014,7,39,8.526325,"(7.9,8.9]","(29,30]","(29,30]",4
939486708,"Cancer Kid Podcast","Other","Journalism","USD","2014-08-20",4000,"2014-07-21",26,"failed",2,"US",26,26,4000,0,30,2014,7,13,8.29405,"(7.9,8.9]","(29,30]","(29,30]",4
939496930,"Field Recording Album: Connemara, Ireland.","Other","Music","GBP","2014-08-15",5000,"2014-07-16",226,"failed",15,"GB",386.03,377.19,8345.02,0,30,2014,7,15.06667,9.02942,"(8.9,9.9]","(29,30]","(29,30]",4
939593232,"MWR Collection - Startup Fundraiser - PART 1","Accessories","Misc","USD","2014-09-06",7500,"2014-07-23",887,"failed",24,"US",887,887,7500,0,45,2014,7,36.95833,8.922658,"(8.9,9.9]","(40,59]","(40,60]",4
940051311,"Play Judas (Canceled)","Other","Film & Video","GBP","2014-08-19",2000,"2014-07-20",100,"canceled",4,"GB",170.86,165.77,3315.48,0,30,2014,7,25,8.106358,"(7.9,8.9]","(29,30]","(29,30]",4
94011810,"Warm doggie sweaters.","Other","Misc","USD","2014-08-09",450,"2014-07-12",12,"failed",2,"US",12,12,450,0,28,2014,7,6,6.109248,"(5.9,6.9]","(20,29]","(20,29]",4
940193563,"Big Poppy's Non-GMO Kettle Corn","Other","Food","USD","2014-09-06",7100,"2014-07-21",9617,"successful",108,"US",9617,9617,7100,1,47,2014,7,89.0463,8.86785,"(7.9,8.9]","(40,59]","(40,60]",4
940359238,"Macaroni & Cheese","Other","Food","USD","2014-08-08",10,"2014-07-09",1,"failed",1,"US",1,1,10,0,30,2014,7,1,2.302585,"(1.9,2.9]","(29,30]","(29,30]",3
940666787,"Wolff's Smokin' BBQ (Canceled)","Other","Food","USD","2014-08-07",3000,"2014-07-08",0,"canceled",0,"US",0,0,3000,0,30,2014,7,0,8.006368,"(7.9,8.9]","(29,30]","(29,30]",4
940727361,"Secretsounds","Other","Music","GBP","2014-08-22",10000,"2014-07-23",0,"failed",0,"GB",0,0,16577.42,0,30,2014,7,0,9.715797,"(8.9,9.9]","(29,30]","(29,30]",4
940982203,"Meditations for the Childbearing Year - a Book","Other","Misc","USD","2014-08-10",2000,"2014-07-11",2005,"successful",44,"US",2005,2005,2000,1,30,2014,7,45.56818,7.600902,"(6.9,7.9]","(29,30]","(29,30]",4
941304067,"Underneath Blue Skies-Film Production","Other","Film & Video","USD","2014-08-09",70000,"2014-07-09",14037,"failed",211,"US",14037,14037,70000,0,31,2014,7,66.52607,11.15625,"(10.9,11.9]","(30,40]","(30,40]",6
941446232,"Grimal Grove Nursery Fundraiser!","Other","Food","USD","2014-08-16",2800,"2014-07-17",3730,"successful",31,"US",3730,3730,2800,1,30,2014,7,120.3226,7.937375,"(7.9,8.9]","(29,30]","(29,30]",4
94158690,"Family Travel Scrapbook","Other","Photography","AUD","2014-09-07",500,"2014-07-09",0,"failed",0,"AU",0,0,452.65,0,60,2014,7,0,6.115119,"(5.9,6.9]","(59,60]","(40,60]",4
94202096,"""""""""STALKER"""""""" the MOVIE Suspense Crime Drama Feat Claudia Jordan","Other","Film & Video","USD","2014-09-28",10000,"2014-07-30",200,"failed",4,"US",200,200,10000,0,60,2014,7,50,9.21034,"(8.9,9.9]","(59,60]","(40,60]",4
942201143,"RC After School Aviation Program Expansion","Other","Misc","USD","2014-08-29",2000,"2014-07-30",2209,"successful",37,"US",2209,2209,2000,1,30,2014,7,59.7027,7.600902,"(6.9,7.9]","(29,30]","(29,30]",4
942351932,"KUBITEES: The Bridge between African & American Fashion","Other","Misc","USD","2014-08-11",50000,"2014-07-11",683,"failed",16,"US",683,683,50000,0,31,2014,7,42.6875,10.81978,"(9.9,10.9]","(30,40]","(30,40]",5
942433029,"FROVINO","Other","Food","USD","2014-08-21",1000,"2014-07-22",21,"failed",2,"US",21,21,1000,0,30,2014,7,10.5,6.907755,"(6.9,7.9]","(29,30]","(29,30]",4
94247392,"Soul Purpose Astrology","Other","Journalism","USD","2014-09-04",5000,"2014-07-21",0,"failed",0,"US",0,0,5000,0,45,2014,7,0,8.517193,"(7.9,8.9]","(40,59]","(40,60]",4
942544771,"The Potato Salad Song premiere + Picnic","Other","Food","USD","2014-08-18",50,"2014-07-18",15,"failed",2,"US",15,15,50,0,31,2014,7,7.5,3.912023,"(3.9,4.9]","(30,40]","(30,40]",4
94256773,"Prox Box - a Box for your Prox(mark3) RFID/NFC tool","Product Design","Misc","USD","2014-08-30",3000,"2014-07-31",4733,"successful",33,"US",4733,4733,3000,1,30,2014,7,143.4242,8.006368,"(7.9,8.9]","(29,30]","(29,30]",4
942684085,"VRLX Mag 1 Year Anniversary Special Edition","Art Books","Misc","USD","2014-07-18",2000,"2014-07-12",2666,"successful",33,"US",2666,2666,2000,1,6,2014,7,80.78788,7.600902,"(6.9,7.9]","(0,10]","(0,10]",4
942996307,"Capturing Invisibility: Raising Awareness of Homelessness","Other","Photography","USD","2014-09-13",10000,"2014-07-15",79,"failed",3,"US",79,79,10000,0,60,2014,7,26.33333,9.21034,"(8.9,9.9]","(59,60]","(40,60]",4
943286132,"Bridal Veil Falls 2015 Calendar","Other","Misc","USD","2014-08-10",15000,"2014-07-11",3860.01,"failed",71,"US",3860.01,3860.01,15000,0,30,2014,7,54.36634,9.615805,"(8.9,9.9]","(29,30]","(29,30]",4
943486839,"Honey House","Other","Food","AUD","2014-09-07",20000,"2014-07-09",220,"failed",5,"AU",205.8,199.17,18106.1,0,60,2014,7,44,9.804004,"(8.9,9.9]","(59,60]","(40,60]",4
943784327,"'Slave Driver' - Retro RTS","Other","Misc","USD","2014-09-12",15000,"2014-07-29",932,"failed",57,"US",932,932,15000,0,45,2014,7,16.35088,9.615805,"(8.9,9.9]","(40,59]","(40,60]",4
944121212,"The ElectroRap Project LP / Not F-ing Around Crew","Other","Music","USD","2014-08-07",1000,"2014-07-24",0,"failed",0,"US",0,0,1000,0,14,2014,7,0,6.907755,"(6.9,7.9]","(10,20]","(10,20]",4
944182967,"M O D E R N   M I L L E N N I A L","Other","Misc","USD","2014-08-15",7000,"2014-07-16",8461.99,"successful",140,"US",8461.99,8461.99,7000,1,30,2014,7,60.44279,8.853665,"(7.9,8.9]","(29,30]","(29,30]",4
944239189,"Cartoon and Portraits","Other","Misc","GBP","2014-08-20",500,"2014-07-21",0,"failed",0,"GB",0,0,828.87,0,30,2014,7,0,6.720063,"(5.9,6.9]","(29,30]","(29,30]",4
944508107,"Doctor Who Pinball Convention project","Other","Misc","USD","2014-08-29",5000,"2014-07-01",15,"failed",1,"US",15,15,5000,0,59,2014,7,15,8.517193,"(7.9,8.9]","(40,59]","(40,60]",4
944629016,"Infested Zone: -Combat-Construct-Survive- (Canceled)","Other","Misc","CAD","2014-08-18",1000,"2014-07-31",0,"canceled",0,"CA",0,0,912.66,0,18,2014,7,0,6.816363,"(5.9,6.9]","(10,20]","(10,20]",4
944762484,"Primal","Web","Technology","USD","2014-08-14",10000,"2014-07-15",3,"failed",1,"US",3,3,10000,0,30,2014,7,3,9.21034,"(8.9,9.9]","(29,30]","(29,30]",4
944842701,"Glamour of the Kill - After Hours EP","Rock","Music","GBP","2014-09-09",7500,"2014-07-31",11393.39,"successful",322,"GB",19311.52,18494.56,12174.53,1,40,2014,7,35.3832,9.407101,"(8.9,9.9]","(30,40]","(30,40]",4
944915922,"Help my cousin and I build a shed!!","Other","Music","USD","2014-09-08",4000,"2014-07-10",100,"failed",1,"US",100,100,4000,0,60,2014,7,100,8.29405,"(7.9,8.9]","(59,60]","(40,60]",4
944932898,"Merica (Canceled)","Other","Music","USD","2014-09-09",17000,"2014-07-11",0,"canceled",0,"US",0,0,17000,0,60,2014,7,0,9.740969,"(8.9,9.9]","(59,60]","(40,60]",4
944950980,"Clouday: The Cheapest Cloud Hosting in the World","Other","Technology","GBP","2014-09-20",99999,"2014-07-22",11,"failed",2,"GB",18.8,17.94,163082.6,0,60,2014,7,5.5,12.00201,"(11.9,20]","(59,60]","(40,60]",7
944995678,"Lizzie & McKenzie's Fabulous Adventures! (Canceled)","Other","Misc","USD","2014-08-21",10000,"2014-07-22",25,"canceled",1,"US",25,25,10000,0,30,2014,7,25,9.21034,"(8.9,9.9]","(29,30]","(29,30]",4
945030199,"CNC Machined Aluminum Arduino Enclosure","Other","Technology","USD","2014-08-07",5000,"2014-07-18",768,"failed",23,"US",768,768,5000,0,20,2014,7,33.3913,8.517193,"(7.9,8.9]","(10,20]","(10,20]",4
945159897,"Research Organization of Paranormal Encounters Equipment","Other","Journalism","USD","2014-08-13",4000,"2014-07-14",1,"failed",1,"US",1,1,4000,0,30,2014,7,1,8.29405,"(7.9,8.9]","(29,30]","(29,30]",4
945192019,"Support Good Music: Khalil Coffield (Canceled)","Other","Music","USD","2014-08-27",5000,"2014-07-28",0,"canceled",0,"US",0,0,5000,0,30,2014,7,0,8.517193,"(7.9,8.9]","(29,30]","(29,30]",4
945209170,"Taste Buds Family Bakery","Other","Food","USD","2014-09-19",30000,"2014-07-21",0,"failed",0,"US",0,0,30000,0,60,2014,7,0,10.30895,"(9.9,10.9]","(59,60]","(40,60]",5
945233050,"Pizza","Other","Food","USD","2014-08-07",10,"2014-07-08",20,"successful",2,"US",20,20,10,1,30,2014,7,10,2.302585,"(1.9,2.9]","(29,30]","(29,30]",3
945655177,"The Vanishing Hitchhikers: Tales of the Hook","Country & Folk","Music","USD","2014-08-29",2500,"2014-07-30",2965,"successful",92,"US",2965,2965,2500,1,30,2014,7,32.22826,7.824046,"(6.9,7.9]","(29,30]","(29,30]",4
945707196,"Boarding School Feature (Drama)","Narrative Film","Film & Video","USD","2014-07-11",500,"2014-07-01",720,"successful",11,"US",720,720,500,1,10,2014,7,65.45455,6.214608,"(5.9,6.9]","(0,10]","(0,10]",4
945761270,"reuss - free hosting (Canceled)","Web","Technology","CAD","2014-07-29",200,"2014-07-04",56,"canceled",3,"CA",52.5,51.25,183.05,0,25,2014,7,18.66667,5.209759,"(4.9,5.9]","(20,29]","(20,29]",4
946190597,"Lola Sweet Cake Company","Other","Food","USD","2014-08-29",1e+05,"2014-07-30",0,"failed",0,"US",0,0,1e+05,0,30,2014,7,0,11.51293,"(10.9,11.9]","(29,30]","(29,30]",6
946366476,"Terrene Odyssey: Party Based Card Combat","Tabletop Games","Misc","USD","2014-08-21",10000,"2014-07-07",16511,"successful",207,"US",16511,16511,10000,1,45,2014,7,79.76329,9.21034,"(8.9,9.9]","(40,59]","(40,60]",4
946472702,"CATO: Privacy Guard of smartphone texts and phone calls","Apps","Technology","USD","2014-08-08",1200,"2014-07-25",11,"failed",2,"US",11,11,1200,0,14,2014,7,5.5,7.090077,"(6.9,7.9]","(10,20]","(10,20]",4
946915904,"Bore Surfwear - New Surfwear brand for The Severn Bore","Other","Misc","GBP","2014-08-03",10000,"2014-07-04",30,"failed",2,"GB",51.48,50.41,16804.18,0,30,2014,7,15,9.729383,"(8.9,9.9]","(29,30]","(29,30]",4
947268496,"The Bread Pudding Project","Other","Food","USD","2014-08-09",2500,"2014-07-10",0,"failed",0,"US",0,0,2500,0,30,2014,7,0,7.824046,"(6.9,7.9]","(29,30]","(29,30]",4
947385406,"DIY Exchange (Canceled)","Web","Technology","USD","2014-08-28",75000,"2014-07-14",0,"canceled",0,"US",0,0,75000,0,45,2014,7,0,11.22524,"(10.9,11.9]","(40,59]","(40,60]",6
947549288,"PUREVISION PRODUCTIONS-- A film production company.","Other","Film & Video","USD","2014-08-22",35000,"2014-07-23",0,"canceled",0,"US",0,0,35000,0,30,2014,7,0,10.4631,"(9.9,10.9]","(29,30]","(29,30]",5
947601096,"Sotro - The Social Introducer - Arabic Translation","Apps","Technology","GBP","2014-08-10",240,"2014-07-11",0,"failed",0,"GB",0,0,400.56,0,30,2014,7,0,5.992864,"(5.9,6.9]","(29,30]","(29,30]",4
947693042,"Frazier's  Hand and Hand Inc.","Other","Food","USD","2014-09-28",20000,"2014-07-30",675,"failed",5,"US",675,675,20000,0,60,2014,7,135,9.903488,"(9.9,10.9]","(59,60]","(40,60]",4
948183726,"Forg3X","Other","Technology","AUD","2014-08-30",15000,"2014-07-31",0,"failed",0,"AU",0,0,14047.57,0,30,2014,7,0,9.550205,"(8.9,9.9]","(29,30]","(29,30]",4
948190856,"Student Science Social Space","Other","Misc","USD","2014-08-10",1200,"2014-07-11",50,"failed",1,"US",50,50,1200,0,30,2014,7,50,7.090077,"(6.9,7.9]","(29,30]","(29,30]",4
